step,train_loss,eval_loss,lr
9014,2.481371,,2.52788e-06
9015,2.568367,,2.5228e-06
9016,2.876844,,2.51772e-06
9017,2.258744,,2.51265e-06
9018,2.672023,,2.50758e-06
9019,2.846667,,2.50252e-06
9020,2.505608,,2.49747e-06
9021,2.829274,,2.49241e-06
9022,2.978096,,2.48737e-06
9023,2.178574,,2.48233e-06
9024,3.024752,,2.47729e-06
9025,3.294024,,2.47226e-06
9026,3.652411,,2.46723e-06
9027,3.227279,,2.46221e-06
9028,1.981625,,2.45719e-06
9029,2.281795,,2.45218e-06
9030,3.645820,,2.44717e-06
9031,3.728703,,2.44217e-06
9032,2.200286,,2.43718e-06
9033,1.966251,,2.43218e-06
9034,2.652868,,2.4272e-06
9035,2.521320,,2.42222e-06
9036,2.596642,,2.41724e-06
9037,2.546639,,2.41227e-06
9038,2.426056,,2.4073e-06
9039,2.906990,,2.40234e-06
9040,2.367555,,2.39738e-06
9041,2.216614,,2.39243e-06
9042,2.602778,,2.38748e-06
9043,2.615680,,2.38254e-06
9044,2.424850,,2.37761e-06
9045,2.694653,,2.37267e-06
9046,2.385241,,2.36775e-06
9047,2.599339,,2.36282e-06
9048,2.349191,,2.35791e-06
9049,2.809761,,2.353e-06
9050,2.690209,,2.34809e-06
9051,2.644673,,2.34319e-06
9052,2.786927,,2.33829e-06
9053,2.836807,,2.3334e-06
9054,2.938142,,2.32851e-06
9055,2.664613,,2.32363e-06
9056,2.738970,,2.31875e-06
9057,2.493667,,2.31388e-06
9058,2.478846,,2.30902e-06
9059,2.623611,,2.30415e-06
9060,2.627343,,2.2993e-06
9061,2.362968,,2.29444e-06
9062,2.662179,,2.2896e-06
9063,2.445515,,2.28476e-06
9064,2.419897,,2.27992e-06
9065,2.960843,,2.27509e-06
9066,3.057853,,2.27026e-06
9067,3.676573,,2.26544e-06
9068,3.088270,,2.26062e-06
9069,3.299381,,2.25581e-06
9070,2.585556,,2.251e-06
9071,2.249596,,2.2462e-06
9072,2.588267,,2.24141e-06
9073,2.787047,,2.23661e-06
9074,2.980928,,2.23183e-06
9075,2.754066,,2.22705e-06
9076,3.509846,,2.22227e-06
9077,3.348722,,2.2175e-06
9078,2.826630,,2.21273e-06
9079,3.021491,,2.20797e-06
9080,2.820527,,2.20321e-06
9081,2.315270,,2.19846e-06
9082,2.618722,,2.19371e-06
9083,2.758670,,2.18897e-06
9084,3.315785,,2.18424e-06
9085,2.715720,,2.1795e-06
9086,2.829632,,2.17478e-06
9087,3.093249,,2.17006e-06
9088,3.319519,,2.16534e-06
9089,2.898497,,2.16063e-06
9090,3.046377,,2.15592e-06
9091,3.353380,,2.15122e-06
9092,3.129394,,2.14652e-06
9093,3.374614,,2.14183e-06
9094,2.291111,,2.13715e-06
9095,2.336722,,2.13247e-06
9096,2.603902,,2.12779e-06
9097,2.730807,,2.12312e-06
9098,2.701750,,2.11845e-06
9099,3.003023,,2.11379e-06
9100,2.128116,,2.10913e-06
9101,2.169173,,2.10448e-06
9102,2.455270,,2.09984e-06
9103,2.046258,,2.0952e-06
9104,2.673851,,2.09056e-06
9105,2.866608,,2.08593e-06
9106,3.192343,,2.0813e-06
9107,2.875123,,2.07668e-06
9108,3.404992,,2.07206e-06
9109,2.731334,,2.06745e-06
9110,2.605499,,2.06285e-06
9111,2.423319,,2.05825e-06
9112,2.539666,,2.05365e-06
9113,2.826706,,2.04906e-06
9114,2.455302,,2.04447e-06
9115,2.475691,,2.03989e-06
9116,3.215851,,2.03532e-06
9117,2.702408,,2.03075e-06
9118,2.371196,,2.02618e-06
9119,2.674517,,2.02162e-06
9120,2.599695,,2.01706e-06
9121,2.677104,,2.01251e-06
9122,3.385587,,2.00797e-06
9123,3.447510,,2.00343e-06
9124,2.453941,,1.99889e-06
9125,3.094390,,1.99436e-06
9126,3.394020,,1.98984e-06
9127,2.941536,,1.98532e-06
9128,3.385554,,1.9808e-06
9129,2.965644,,1.97629e-06
9130,3.110053,,1.97178e-06
9131,2.966046,,1.96728e-06
9132,3.150922,,1.96279e-06
9133,3.097269,,1.9583e-06
9134,3.497877,,1.95381e-06
9135,3.087615,,1.94933e-06
9136,3.287055,,1.94486e-06
9137,3.462402,,1.94039e-06
9138,2.954873,,1.93592e-06
9139,3.720477,,1.93146e-06
9140,3.797969,,1.92701e-06
9141,3.013647,,1.92256e-06
9142,2.099159,,1.91811e-06
9143,2.565665,,1.91367e-06
9144,2.733231,,1.90924e-06
9145,2.642467,,1.90481e-06
9146,2.771525,,1.90038e-06
9147,2.804309,,1.89597e-06
9148,2.188817,,1.89155e-06
9149,2.350892,,1.88714e-06
9150,1.801118,,1.88274e-06
9151,2.121659,,1.87834e-06
9152,2.392425,,1.87394e-06
9153,2.511289,,1.86955e-06
9154,2.658799,,1.86517e-06
9155,2.130543,,1.86079e-06
9156,2.196033,,1.85642e-06
9157,2.846866,,1.85205e-06
9158,1.958041,,1.84768e-06
9159,1.964527,,1.84332e-06
9160,2.444574,,1.83897e-06
9161,2.589053,,1.83462e-06
9162,3.393674,,1.83028e-06
9163,2.814381,,1.82594e-06
9164,2.446691,,1.8216e-06
9165,2.856090,,1.81728e-06
9166,3.075266,,1.81295e-06
9167,2.946025,,1.80863e-06
9168,2.977914,,1.80432e-06
9169,2.682844,,1.80001e-06
9170,2.732893,,1.79571e-06
9171,2.740398,,1.79141e-06
9172,2.868566,,1.78712e-06
9173,2.825955,,1.78283e-06
9174,2.738339,,1.77854e-06
9175,2.732649,,1.77427e-06
9176,2.932582,,1.76999e-06
9177,2.739483,,1.76573e-06
9178,3.057703,,1.76146e-06
9179,3.023937,,1.7572e-06
9180,2.814422,,1.75295e-06
9181,2.746913,,1.7487e-06
9182,3.241289,,1.74446e-06
9183,2.673357,,1.74022e-06
9184,2.707281,,1.73599e-06
9185,2.691728,,1.73176e-06
9186,2.650803,,1.72754e-06
9187,3.024593,,1.72332e-06
9188,2.563333,,1.71911e-06
9189,3.032539,,1.7149e-06
9190,3.036472,,1.7107e-06
9191,2.542480,,1.7065e-06
9192,3.012534,,1.70231e-06
9193,2.914742,,1.69812e-06
9194,3.091635,,1.69394e-06
9195,2.491109,,1.68977e-06
9196,2.360352,,1.68559e-06
9197,2.667505,,1.68143e-06
9198,2.375309,,1.67727e-06
9199,2.740077,,1.67311e-06
9200,2.682945,,1.66896e-06
9201,2.627363,,1.66481e-06
9202,3.102705,,1.66067e-06
9203,2.864451,,1.65653e-06
9204,2.780525,,1.6524e-06
9205,3.008460,,1.64828e-06
9206,2.263812,,1.64415e-06
9207,2.813897,,1.64004e-06
9208,2.245291,,1.63593e-06
9209,2.504967,,1.63182e-06
9210,3.055250,,1.62772e-06
9211,3.855292,,1.62363e-06
9212,3.485515,,1.61953e-06
9213,3.307734,,1.61545e-06
9214,3.149218,,1.61137e-06
9215,3.422372,,1.60729e-06
9216,2.744372,,1.60322e-06
9217,2.965915,,1.59916e-06
9218,3.046187,,1.5951e-06
9219,2.556982,,1.59104e-06
9220,2.536964,,1.58699e-06
9221,3.203786,,1.58295e-06
9222,3.182672,,1.57891e-06
9223,2.865122,,1.57487e-06
9224,2.328588,,1.57084e-06
9225,2.505217,,1.56682e-06
9226,2.553708,,1.5628e-06
9227,3.082906,,1.55878e-06
9228,3.094514,,1.55477e-06
9229,2.521796,,1.55077e-06
9230,2.888801,,1.54677e-06
9231,2.881315,,1.54278e-06
9232,3.135789,,1.53879e-06
9233,3.402445,,1.5348e-06
9234,3.224128,,1.53082e-06
9235,2.784710,,1.52685e-06
9236,3.148124,,1.52288e-06
9237,3.003190,,1.51892e-06
9238,3.132454,,1.51496e-06
9239,3.023316,,1.51101e-06
9240,2.984756,,1.50706e-06
9241,2.858552,,1.50311e-06
9242,3.358781,,1.49918e-06
9243,3.023760,,1.49524e-06
9244,2.890825,,1.49131e-06
9245,3.311343,,1.48739e-06
9246,3.434747,,1.48347e-06
9247,3.181003,,1.47956e-06
9248,3.100796,,1.47565e-06
9249,2.819995,,1.47175e-06
9250,2.646272,3.176248,1.46785e-06
9251,2.681182,,1.46396e-06
9252,3.138960,,1.46007e-06
9253,3.133411,,1.45619e-06
9254,3.406008,,1.45231e-06
9255,3.174683,,1.44844e-06
9256,3.071241,,1.44457e-06
9257,3.606979,,1.44071e-06
9258,3.082115,,1.43686e-06
9259,3.340009,,1.433e-06
9260,3.380365,,1.42916e-06
9261,2.964006,,1.42532e-06
9262,2.874241,,1.42148e-06
9263,2.682023,,1.41765e-06
9264,2.218426,,1.41382e-06
9265,2.142536,,1.41e-06
9266,3.011131,,1.40618e-06
9267,2.557491,,1.40237e-06
9268,2.354785,,1.39857e-06
9269,3.034699,,1.39477e-06
9270,3.333754,,1.39097e-06
9271,3.217959,,1.38718e-06
9272,3.522330,,1.38339e-06
9273,2.596911,,1.37961e-06
9274,3.280663,,1.37584e-06
9275,3.418967,,1.37207e-06
9276,3.023276,,1.3683e-06
9277,3.586591,,1.36454e-06
9278,3.671737,,1.36079e-06
9279,3.688394,,1.35704e-06
9280,3.917802,,1.35329e-06
9281,3.689920,,1.34956e-06
9282,3.778390,,1.34582e-06
9283,3.509566,,1.34209e-06
9284,3.644953,,1.33837e-06
9285,3.557546,,1.33465e-06
9286,3.458642,,1.33093e-06
9287,3.306507,,1.32723e-06
9288,3.492674,,1.32352e-06
9289,2.840646,,1.31982e-06
9290,1.910331,,1.31613e-06
9291,2.629110,,1.31244e-06
9292,2.400861,,1.30876e-06
9293,2.579179,,1.30508e-06
9294,2.618377,,1.30141e-06
9295,2.895607,,1.29774e-06
9296,2.454660,,1.29407e-06
9297,2.749144,,1.29042e-06
9298,2.925110,,1.28676e-06
9299,3.310089,,1.28312e-06
9300,2.727558,,1.27947e-06
9301,3.445284,,1.27584e-06
9302,3.458699,,1.2722e-06
9303,3.098966,,1.26858e-06
9304,2.869440,,1.26495e-06
9305,3.397571,,1.26134e-06
9306,2.185495,,1.25773e-06
9307,2.831238,,1.25412e-06
9308,4.017735,,1.25052e-06
9309,3.737973,,1.24692e-06
9310,3.954960,,1.24333e-06
9311,3.904716,,1.23974e-06
9312,3.826076,,1.23616e-06
9313,3.672205,,1.23259e-06
9314,3.500274,,1.22902e-06
9315,3.864747,,1.22545e-06
9316,3.489614,,1.22189e-06
9317,2.409065,,1.21833e-06
9318,2.922136,,1.21478e-06
9319,3.777227,,1.21124e-06
9320,3.945608,,1.2077e-06
9321,3.135691,,1.20416e-06
9322,3.441507,,1.20063e-06
9323,3.290398,,1.19711e-06
9324,3.323882,,1.19359e-06
9325,2.653302,,1.19007e-06
9326,3.954848,,1.18656e-06
9327,3.890554,,1.18306e-06
9328,2.950598,,1.17956e-06
9329,2.785009,,1.17607e-06
9330,3.012825,,1.17258e-06
9331,3.401638,,1.16909e-06
9332,2.683565,,1.16561e-06
9333,2.955864,,1.16214e-06
9334,2.858138,,1.15867e-06
9335,3.011296,,1.15521e-06
9336,3.533330,,1.15175e-06
9337,2.836841,,1.1483e-06
9338,2.992661,,1.14485e-06
9339,3.245852,,1.14141e-06
9340,3.561708,,1.13797e-06
9341,3.199898,,1.13453e-06
9342,3.010977,,1.13111e-06
9343,3.603215,,1.12768e-06
9344,3.166555,,1.12427e-06
9345,3.235259,,1.12086e-06
9346,3.204111,,1.11745e-06
9347,2.456093,,1.11405e-06
9348,2.541751,,1.11065e-06
9349,3.087009,,1.10726e-06
9350,2.929543,,1.10387e-06
9351,2.804963,,1.10049e-06
9352,2.911520,,1.09711e-06
9353,2.970454,,1.09374e-06
9354,2.364373,,1.09038e-06
9355,3.907172,,1.08702e-06
9356,3.635843,,1.08366e-06
9357,3.531585,,1.08031e-06
9358,3.312929,,1.07696e-06
9359,2.905753,,1.07362e-06
9360,2.400959,,1.07029e-06
9361,2.835184,,1.06696e-06
9362,2.308851,,1.06363e-06
9363,2.726104,,1.06031e-06
9364,2.878917,,1.057e-06
9365,3.283649,,1.05369e-06
9366,3.110801,,1.05038e-06
9367,3.106808,,1.04709e-06
9368,2.454508,,1.04379e-06
9369,2.865501,,1.0405e-06
9370,2.845875,,1.03722e-06
9371,3.287042,,1.03394e-06
9372,3.065189,,1.03067e-06
9373,3.262011,,1.0274e-06
9374,2.776356,,1.02413e-06
9375,2.782989,,1.02088e-06
9376,2.465039,,1.01762e-06
9377,2.736631,,1.01437e-06
9378,3.015436,,1.01113e-06
9379,2.472577,,1.00789e-06
9380,3.242070,,1.00466e-06
9381,3.504798,,1.00143e-06
9382,2.570152,,9.98212e-07
9383,2.552066,,9.94995e-07
9384,2.928138,,9.91783e-07
9385,3.102258,,9.88576e-07
9386,3.190056,,9.85375e-07
9387,3.118454,,9.82178e-07
9388,2.781202,,9.78987e-07
9389,2.807246,,9.758e-07
9390,3.179353,,9.72619e-07
9391,3.061249,,9.69443e-07
9392,3.164813,,9.66273e-07
9393,3.010405,,9.63107e-07
9394,2.480692,,9.59946e-07
9395,2.648385,,9.56791e-07
9396,3.021207,,9.53641e-07
9397,2.536002,,9.50496e-07
9398,3.233781,,9.47356e-07
9399,3.725451,,9.44221e-07
9400,3.180777,,9.41091e-07
9401,2.897635,,9.37967e-07
9402,3.027869,,9.34847e-07
9403,2.952859,,9.31733e-07
9404,3.126183,,9.28624e-07
9405,3.212722,,9.2552e-07
9406,3.182921,,9.22421e-07
9407,3.180744,,9.19328e-07
9408,3.319700,,9.16239e-07
9409,3.033532,,9.13156e-07
9410,2.590589,,9.10078e-07
9411,2.642308,,9.07005e-07
9412,2.510468,,9.03937e-07
9413,2.677774,,9.00874e-07
9414,2.392353,,8.97816e-07
9415,2.846998,,8.94764e-07
9416,2.857654,,8.91717e-07
9417,2.484740,,8.88674e-07
9418,2.109780,,8.85637e-07
9419,2.672259,,8.82606e-07
9420,2.725609,,8.79579e-07
9421,1.955674,,8.76557e-07
9422,1.928107,,8.73541e-07
9423,1.982297,,8.7053e-07
9424,2.284727,,8.67524e-07
9425,2.696188,,8.64523e-07
9426,2.716871,,8.61527e-07
9427,2.364160,,8.58536e-07
9428,2.412244,,8.55551e-07
9429,2.239961,,8.52571e-07
9430,2.138662,,8.49596e-07
9431,2.545270,,8.46626e-07
9432,2.732898,,8.43661e-07
9433,2.867619,,8.40701e-07
9434,2.656024,,8.37747e-07
9435,2.448083,,8.34797e-07
9436,2.410748,,8.31853e-07
9437,3.078542,,8.28914e-07
9438,3.359064,,8.2598e-07
9439,3.550773,,8.23051e-07
9440,2.948438,,8.20128e-07
9441,3.362072,,8.17209e-07
9442,3.409795,,8.14296e-07
9443,3.201523,,8.11388e-07
9444,3.057658,,8.08485e-07
9445,2.720576,,8.05587e-07
9446,3.185435,,8.02695e-07
9447,3.578484,,7.99807e-07
9448,3.492326,,7.96925e-07
9449,3.162386,,7.94048e-07
9450,3.102160,,7.91176e-07
9451,2.495622,,7.88309e-07
9452,3.418889,,7.85447e-07
9453,2.902004,,7.82591e-07
9454,2.940619,,7.7974e-07
9455,2.619834,,7.76893e-07
9456,2.908409,,7.74052e-07
9457,3.093243,,7.71217e-07
9458,3.085591,,7.68386e-07
9459,2.772810,,7.6556e-07
9460,2.297171,,7.6274e-07
9461,2.568044,,7.59925e-07
9462,2.759593,,7.57115e-07
9463,2.626489,,7.5431e-07
9464,2.376076,,7.5151e-07
9465,2.896649,,7.48716e-07
9466,2.724905,,7.45926e-07
9467,3.337306,,7.43142e-07
9468,2.960633,,7.40363e-07
9469,2.943198,,7.37589e-07
9470,3.028909,,7.34821e-07
9471,2.612882,,7.32057e-07
9472,2.978540,,7.29299e-07
9473,3.367781,,7.26546e-07
9474,3.207135,,7.23798e-07
9475,2.839457,,7.21055e-07
9476,3.202218,,7.18317e-07
9477,3.059971,,7.15585e-07
9478,2.528177,,7.12857e-07
9479,2.934180,,7.10135e-07
9480,3.235532,,7.07418e-07
9481,3.288601,,7.04706e-07
9482,2.917489,,7.02e-07
9483,3.162031,,6.99298e-07
9484,3.415246,,6.96602e-07
9485,3.211002,,6.93911e-07
9486,3.609323,,6.91225e-07
9487,2.890664,,6.88544e-07
9488,2.814834,,6.85868e-07
9489,2.777462,,6.83198e-07
9490,3.155156,,6.80533e-07
9491,2.841738,,6.77873e-07
9492,2.621128,,6.75218e-07
9493,2.832393,,6.72568e-07
9494,2.958283,,6.69923e-07
9495,2.859154,,6.67284e-07
9496,2.791239,,6.6465e-07
9497,2.799224,,6.62021e-07
9498,2.926211,,6.59397e-07
9499,2.836539,,6.56778e-07
9500,2.968899,3.173661,6.54165e-07
9501,2.622725,,6.51556e-07
9502,2.970986,,6.48953e-07
9503,3.169434,,6.46355e-07
9504,2.470592,,6.43762e-07
9505,2.493519,,6.41175e-07
9506,2.788536,,6.38592e-07
9507,2.989085,,6.36015e-07
9508,3.035305,,6.33443e-07
9509,3.352469,,6.30876e-07
9510,3.272209,,6.28314e-07
9511,3.821653,,6.25757e-07
9512,3.223007,,6.23206e-07
9513,3.656395,,6.2066e-07
9514,3.716041,,6.18119e-07
9515,3.859875,,6.15583e-07
9516,3.773313,,6.13052e-07
9517,3.748261,,6.10527e-07
9518,3.688183,,6.08006e-07
9519,3.083436,,6.05491e-07
9520,3.289951,,6.02981e-07
9521,3.285527,,6.00477e-07
9522,3.294898,,5.97977e-07
9523,3.013450,,5.95483e-07
9524,3.399466,,5.92993e-07
9525,3.429739,,5.90509e-07
9526,3.028993,,5.88031e-07
9527,3.302080,,5.85557e-07
9528,3.683543,,5.83088e-07
9529,3.854035,,5.80625e-07
9530,3.819853,,5.78167e-07
9531,2.514124,,5.75714e-07
9532,3.146593,,5.73266e-07
9533,3.487043,,5.70824e-07
9534,3.160170,,5.68386e-07
9535,3.152680,,5.65954e-07
9536,3.398713,,5.63527e-07
9537,3.124555,,5.61105e-07
9538,2.705178,,5.58689e-07
9539,3.344163,,5.56277e-07
9540,3.296149,,5.53871e-07
9541,2.586063,,5.5147e-07
9542,2.881492,,5.49074e-07
9543,2.901656,,5.46683e-07
9544,2.549134,,5.44298e-07
9545,2.343092,,5.41917e-07
9546,2.520730,,5.39542e-07
9547,2.709084,,5.37172e-07
9548,3.254758,,5.34807e-07
9549,4.186845,,5.32448e-07
9550,4.253729,,5.30093e-07
9551,3.778691,,5.27744e-07
9552,3.406938,,5.254e-07
9553,3.809049,,5.23061e-07
9554,4.287806,,5.20728e-07
9555,3.130766,,5.18399e-07
9556,2.710471,,5.16076e-07
9557,2.525092,,5.13758e-07
9558,2.709965,,5.11445e-07
9559,3.335057,,5.09137e-07
9560,2.785507,,5.06835e-07
9561,2.393432,,5.04538e-07
9562,3.194881,,5.02246e-07
9563,3.497698,,4.99959e-07
9564,2.890698,,4.97677e-07
9565,3.337044,,4.954e-07
9566,3.006950,,4.93129e-07
9567,3.265136,,4.90863e-07
9568,3.318035,,4.88602e-07
9569,3.546484,,4.86346e-07
9570,3.275873,,4.84096e-07
9571,3.506773,,4.8185e-07
9572,3.256496,,4.7961e-07
9573,3.186954,,4.77375e-07
9574,2.830086,,4.75145e-07
9575,3.221902,,4.72921e-07
9576,3.175258,,4.70701e-07
9577,2.953558,,4.68487e-07
9578,2.974892,,4.66278e-07
9579,3.309414,,4.64074e-07
9580,2.879128,,4.61876e-07
9581,2.986753,,4.59682e-07
9582,3.422083,,4.57494e-07
9583,3.095932,,4.55311e-07
9584,3.193733,,4.53133e-07
9585,3.275834,,4.50961e-07
9586,3.334551,,4.48793e-07
9587,3.430944,,4.46631e-07
9588,2.867857,,4.44474e-07
9589,3.152670,,4.42322e-07
9590,2.699329,,4.40175e-07
9591,3.253271,,4.38034e-07
9592,3.406149,,4.35898e-07
9593,2.603128,,4.33767e-07
9594,3.327450,,4.31641e-07
9595,3.322584,,4.2952e-07
9596,3.673641,,4.27405e-07
9597,3.473352,,4.25294e-07
9598,2.621927,,4.23189e-07
9599,3.049026,,4.2109e-07
9600,2.854688,,4.18995e-07
9601,2.979969,,4.16905e-07
9602,3.143809,,4.14821e-07
9603,3.655154,,4.12742e-07
9604,2.743920,,4.10668e-07
9605,2.745028,,4.086e-07
9606,2.409273,,4.06536e-07
9607,2.446402,,4.04478e-07
9608,2.938351,,4.02425e-07
9609,2.861540,,4.00377e-07
9610,2.998419,,3.98335e-07
9611,3.313984,,3.96297e-07
9612,2.759249,,3.94265e-07
9613,3.490154,,3.92238e-07
9614,3.195060,,3.90216e-07
9615,3.116582,,3.88199e-07
9616,3.300423,,3.86188e-07
9617,3.141039,,3.84182e-07
9618,2.565648,,3.82181e-07
9619,3.324356,,3.80185e-07
9620,3.064155,,3.78195e-07
9621,3.212657,,3.76209e-07
9622,3.307174,,3.74229e-07
9623,2.914402,,3.72254e-07
9624,3.119609,,3.70284e-07
9625,3.054715,,3.6832e-07
9626,3.390887,,3.6636e-07
9627,2.863562,,3.64406e-07
9628,3.753433,,3.62457e-07
9629,2.519725,,3.60513e-07
9630,2.727556,,3.58575e-07
9631,2.541387,,3.56642e-07
9632,2.639641,,3.54714e-07
9633,2.650351,,3.52791e-07
9634,2.633574,,3.50873e-07
9635,2.459265,,3.4896e-07
9636,3.310118,,3.47053e-07
9637,3.311412,,3.45151e-07
9638,3.448704,,3.43254e-07
9639,2.425242,,3.41363e-07
9640,2.994779,,3.39476e-07
9641,2.908038,,3.37595e-07
9642,3.037962,,3.35719e-07
9643,2.891449,,3.33848e-07
9644,2.841702,,3.31982e-07
9645,2.674962,,3.30122e-07
9646,3.031891,,3.28267e-07
9647,3.053843,,3.26417e-07
9648,3.025438,,3.24572e-07
9649,2.874774,,3.22733e-07
9650,2.628394,,3.20898e-07
9651,2.368509,,3.19069e-07
9652,2.329077,,3.17245e-07
9653,3.099855,,3.15426e-07
9654,2.628067,,3.13613e-07
9655,3.086963,,3.11805e-07
9656,4.152084,,3.10002e-07
9657,3.826346,,3.08204e-07
9658,4.186444,,3.06411e-07
9659,2.963634,,3.04624e-07
9660,3.507682,,3.02841e-07
9661,2.753051,,3.01064e-07
9662,3.212323,,2.99293e-07
9663,3.347994,,2.97526e-07
9664,2.535155,,2.95765e-07
9665,3.025814,,2.94008e-07
9666,2.841536,,2.92258e-07
9667,3.256675,,2.90512e-07
9668,3.045988,,2.88771e-07
9669,2.642842,,2.87036e-07
9670,2.300917,,2.85306e-07
9671,2.533034,,2.83581e-07
9672,2.417454,,2.81861e-07
9673,2.678330,,2.80147e-07
9674,2.359536,,2.78438e-07
9675,2.862241,,2.76734e-07
9676,2.596554,,2.75035e-07
9677,2.832613,,2.73341e-07
9678,2.480024,,2.71653e-07
9679,2.921989,,2.6997e-07
9680,2.894645,,2.68292e-07
9681,2.878311,,2.66619e-07
9682,2.915774,,2.64952e-07
9683,2.592287,,2.63289e-07
9684,2.594579,,2.61632e-07
9685,2.543005,,2.5998e-07
9686,2.293022,,2.58334e-07
9687,3.197989,,2.56692e-07
9688,2.978961,,2.55056e-07
9689,2.647585,,2.53425e-07
9690,2.749305,,2.51799e-07
9691,2.550231,,2.50179e-07
9692,1.963671,,2.48564e-07
9693,2.113136,,2.46954e-07
9694,2.165863,,2.45349e-07
9695,2.503858,,2.43749e-07
9696,3.092839,,2.42155e-07
9697,2.904069,,2.40565e-07
9698,2.731428,,2.38981e-07
9699,2.645850,,2.37403e-07
9700,2.869123,,2.35829e-07
9701,3.440658,,2.34261e-07
9702,2.351476,,2.32697e-07
9703,2.787039,,2.3114e-07
9704,2.876033,,2.29587e-07
9705,3.347167,,2.28039e-07
9706,3.117460,,2.26497e-07
9707,3.282783,,2.2496e-07
9708,3.696238,,2.23428e-07
9709,3.509834,,2.21902e-07
9710,3.508358,,2.2038e-07
9711,3.135727,,2.18864e-07
9712,3.578561,,2.17353e-07
9713,3.150007,,2.15848e-07
9714,3.301069,,2.14347e-07
9715,2.830740,,2.12852e-07
9716,3.435884,,2.11362e-07
9717,2.981522,,2.09877e-07
9718,3.022698,,2.08398e-07
9719,2.994802,,2.06923e-07
9720,3.162528,,2.05454e-07
9721,2.872057,,2.0399e-07
9722,3.267741,,2.02531e-07
9723,3.148307,,2.01078e-07
9724,3.325210,,1.9963e-07
9725,3.081097,,1.98187e-07
9726,3.066129,,1.96749e-07
9727,3.067417,,1.95316e-07
9728,2.920910,,1.93889e-07
9729,2.689597,,1.92467e-07
9730,3.686663,,1.9105e-07
9731,3.620160,,1.89638e-07
9732,2.269507,,1.88232e-07
9733,2.688215,,1.86831e-07
9734,2.923472,,1.85435e-07
9735,2.876125,,1.84044e-07
9736,2.894547,,1.82658e-07
9737,3.085948,,1.81278e-07
9738,2.794962,,1.79903e-07
9739,3.013485,,1.78533e-07
9740,2.729239,,1.77168e-07
9741,1.759850,,1.75809e-07
9742,1.924809,,1.74455e-07
9743,2.386661,,1.73106e-07
9744,2.987164,,1.71762e-07
9745,3.914740,,1.70424e-07
9746,3.879504,,1.6909e-07
9747,3.198267,,1.67762e-07
9748,3.490134,,1.66439e-07
9749,3.068380,,1.65122e-07
9750,3.257449,3.170758,1.63809e-07
9751,3.775447,,1.62502e-07
9752,3.200589,,1.612e-07
9753,3.384668,,1.59904e-07
9754,3.726755,,1.58612e-07
9755,3.289571,,1.57326e-07
9756,2.933210,,1.56045e-07
9757,3.303645,,1.54769e-07
9758,3.051048,,1.53499e-07
9759,2.754414,,1.52233e-07
9760,2.589747,,1.50973e-07
9761,2.711695,,1.49718e-07
9762,2.772590,,1.48469e-07
9763,3.244694,,1.47224e-07
9764,2.702328,,1.45985e-07
9765,2.751320,,1.44751e-07
9766,3.186973,,1.43523e-07
9767,2.785182,,1.42299e-07
9768,3.031754,,1.41081e-07
9769,2.964166,,1.39868e-07
9770,3.050301,,1.3866e-07
9771,3.300939,,1.37457e-07
9772,3.129328,,1.3626e-07
9773,3.154777,,1.35068e-07
9774,3.291966,,1.33881e-07
9775,3.979577,,1.32699e-07
9776,3.046873,,1.31523e-07
9777,2.766769,,1.30352e-07
9778,2.864581,,1.29186e-07
9779,3.287121,,1.28025e-07
9780,3.209724,,1.2687e-07
9781,2.854641,,1.25719e-07
9782,3.410800,,1.24574e-07
9783,3.067226,,1.23435e-07
9784,2.775697,,1.223e-07
9785,2.933645,,1.21171e-07
9786,2.599018,,1.20047e-07
9787,3.102740,,1.18928e-07
9788,2.990083,,1.17814e-07
9789,3.019016,,1.16706e-07
9790,3.025550,,1.15603e-07
9791,3.210235,,1.14505e-07
9792,3.518573,,1.13412e-07
9793,3.098167,,1.12324e-07
9794,3.080971,,1.11242e-07
9795,2.825971,,1.10165e-07
9796,3.021473,,1.09093e-07
9797,3.151668,,1.08027e-07
9798,3.350820,,1.06966e-07
9799,2.836638,,1.0591e-07
9800,3.426005,,1.04859e-07
9801,2.401424,,1.03813e-07
9802,2.329642,,1.02773e-07
9803,2.184125,,1.01738e-07
9804,1.691804,,1.00708e-07
9805,1.550069,,9.9683e-08
9806,1.643316,,9.86636e-08
9807,2.188558,,9.76494e-08
9808,2.943016,,9.66404e-08
9809,2.307055,,9.56367e-08
9810,2.376338,,9.46382e-08
9811,3.429162,,9.36449e-08
9812,2.985727,,9.26569e-08
9813,3.043023,,9.16741e-08
9814,2.177673,,9.06966e-08
9815,2.220060,,8.97242e-08
9816,2.559343,,8.87572e-08
9817,2.343709,,8.77953e-08
9818,2.210537,,8.68387e-08
9819,2.559706,,8.58873e-08
9820,2.388470,,8.49412e-08
9821,2.764379,,8.40003e-08
9822,2.477022,,8.30646e-08
9823,2.615989,,8.21342e-08
9824,2.608112,,8.1209e-08
9825,2.708710,,8.0289e-08
9826,2.563660,,7.93743e-08
9827,2.156283,,7.84648e-08
9828,2.654310,,7.75605e-08
9829,2.309898,,7.66615e-08
9830,2.288543,,7.57678e-08
9831,3.176310,,7.48792e-08
9832,2.780516,,7.39959e-08
9833,3.138041,,7.31178e-08
9834,1.826614,,7.2245e-08
9835,2.535046,,7.13774e-08
